ID,Group,SPAD,Dead,date,Info,
158,L,29,F,11.10.21,,
159,L,25.6,F,11.10.21,,
160,L,21.5,F,11.10.21,,
161,L,20.4,F,11.10.21,,
162,L,37.3,F,11.10.21,,
163,L,29.1,F,11.10.21,,
164,L,8,F,11.10.21,,
165,L,27.7,F,11.10.21,,
166,L,33.5,F,11.10.21,,
167,L,24.5,F,11.10.21,,
168,L,35.1,F,11.10.21,,
169,M,18.8,F,11.10.21,,
170,M,18.1,F,11.10.21,,
171,M,12.3,F,11.10.21,,
172,M,18.7,F,11.10.21,,
173,M,24.2,F,11.10.21,,
174,M,26.4,F,11.10.21,,
175,M,20.9,F,11.10.21,,
176,M,21.1,F,11.10.21,,
177,M,21.2,F,11.10.21,,
178,M,8.6,F,11.10.21,,
179,M,24.6,F,11.10.21,,
180,M,25.5,F,11.10.21,,
181,M,16.7,F,11.10.21,,
182,M,21.3,F,11.10.21,,
183,N,39.3,F,11.10.21,,
184,N,NA,F,11.10.21,,
185,N,31.7,F,11.10.21,,
186,N,16.2,F,11.10.21,,
187,N,17.9,F,11.10.21,,
188,N,22.7,F,11.10.21,,
189,N,30.2,F,11.10.21,,
190,N,32.3,F,11.10.21,,
191,N,NA,T,11.10.21,,
192,N,19.5,F,11.10.21,,
193,N,25.9,F,11.10.21,,
194,N,33.2,F,11.10.21,,
195,N,16.3,F,11.10.21,,
196,N,20.2,F,11.10.21,,
197,O,34.2,F,11.10.21,,
198,O,31.1,F,11.10.21,,
199,O,23,F,11.10.21,,
200,O,29.3,F,11.10.21,,
201,O,NA,T,11.10.21,,
202,O,NA,T,11.10.21,,
203,O,24.2,F,11.10.21,,
204,O,15.3,F,11.10.21,,
205,O,NA,T,11.10.21,,
206,O,30.3,F,11.10.21,,
207,O,23.3,F,11.10.21,,
208,O,17.8,F,11.10.21,,
209,O,20,F,11.10.21,,
210,O,NA,T,11.10.21,,
211,P,13.2,F,11.10.21,,
212,P,13.8,F,11.10.21,,
213,P,14.9,F,11.10.21,,
214,P,17.5,F,11.10.21,,
215,P,14.3,F,11.10.21,,
216,P,26.7,F,11.10.21,,
217,P,17.9,F,11.10.21,,
218,P,23.7,F,11.10.21,,
219,P,25.7,F,11.10.21,,
220,P,25.1,F,11.10.21,,
221,P,NA,T,11.10.21,,
222,P,NA,T,11.10.21,,
223,P,20.1,F,11.10.21,,
224,P,15.2,F,11.10.21,,
1,A,27.9,F,18.10.21,cca 20 leaves left,
2,A,22.4,F,18.10.21,,
3,A,28.2,F,18.10.21,,
4,A,21.9,F,18.10.21,,
5,A,26.9,F,18.10.21,,
6,A,19,F,18.10.21,,
7,A,24.6,F,18.10.21,,
8,A,21.8,F,18.10.21,,
9,A,32.3,F,18.10.21,,
10,A,14.3,F,18.10.21,,
11,A,31.8,F,18.10.21,,
12,A,15.4,F,18.10.21,,
13,A,22,F,18.10.21,,
14,A,29.3,F,18.10.21,,
15,B,NA,T,18.10.21,,
16,B,NA,T,18.10.21,,
17,B,14.4,F,18.10.21,,
18,B,15.1,F,18.10.21,,
19,B,15.3,F,18.10.21,,
20,B,24.4,F,18.10.21,,
21,B,19.7,F,18.10.21,,
22,B,NA,T,18.10.21,,
23,B,28.3,F,18.10.21,,
24,B,18.1,F,18.10.21,,
25,B,20.7,F,18.10.21,,
26,B,17.2,F,18.10.21,,
27,B,NA,T,18.10.21,,
28,B,21.5,F,18.10.21,,
29,C,25.2,F,18.10.21,,
30,C,12.7,F,18.10.21,,
31,C,24.5,F,18.10.21,,
32,C,19.1,F,18.10.21,,
33,C,7.9,F,18.10.21,,
34,C,26.3,F,18.10.21,,
35,C,28.2,F,18.10.21,,
36,C,NA,T,18.10.21,,
37,C,19.1,F,18.10.21,,
38,C,NA,T,18.10.21,,
39,C,NA,T,18.10.21,,
40,C,35.7,F,18.10.21,,
41,C,NA,T,18.10.21,,
42,C,NA,T,18.10.21,,
43,D,15.8,F,18.10.21,dark dots,
44,D,NA,T,18.10.21,,
45,D,33.5,F,18.10.21,,
46,D,26.3,F,18.10.21,,
47,D,26.1,F,18.10.21,,
48,D,24.5,F,18.10.21,,
49,D,9.2,F,18.10.21,,
50,D,34.5,F,18.10.21,,
51,D,18.8,F,18.10.21,,
52,D,16.8,F,18.10.21,,
53,D,NA,T,18.10.21,,
54,D,22.3,F,18.10.21,,
55,D,25.8,F,18.10.21,,
56,D,29.1,F,18.10.21,,
57,E,30.6,F,18.10.21,,
58,E,28.1,F,18.10.21,,
59,E,23.2,F,18.10.21,,
60,E,26.5,F,18.10.21,,
61,E,33.2,F,18.10.21,,
62,E,NA,T,18.10.21,,
63,E,19.1,F,18.10.21,,
64,E,NA,T,18.10.21,,
65,E,24.1,F,18.10.21,,
66,E,32.4,F,18.10.21,,
67,E,27.9,F,18.10.21,,
68,E,31,F,18.10.21,,
69,E,26.5,F,18.10.21,,
70,E,33.2,F,18.10.21,,
71,F,15.1,F,18.10.21,,
72,F,21.9,F,18.10.21,,
73,F,18.6,F,18.10.21,,
74,F,33.4,F,18.10.21,,
75,F,30.2,F,18.10.21,,
76,F,32.1,F,18.10.21,,
77,F,28.5,F,18.10.21,,
78,F,12.8,F,18.10.21,,
79,F,21,F,18.10.21,,
80,F,21,F,18.10.21,,
81,F,20.7,F,18.10.21,,
82,F,26.2,F,18.10.21,,
83,F,24.2,F,18.10.21,,
84,F,23.8,F,18.10.21,20 leaves left cca,
85,G,23.2,F,18.10.21,15 leaves left,
86,G,24.4,F,18.10.21,,
87,G,11.2,F,18.10.21,,
88,G,10.5,F,18.10.21,,
89,G,23.2,F,18.10.21,,
90,G,33.1,F,18.10.21,,
91,G,22.1,F,18.10.21,,
92,G,30.3,F,18.10.21,,
93,G,31.8,F,18.10.21,,
94,G,22.6,F,18.10.21,,
95,G,24.8,F,18.10.21,,
96,G,20.8,F,18.10.21,,
97,G,23.7,F,18.10.21,lots of brown spotted leaves,
98,G,34.1,F,18.10.21,,
99,H,NA,T,18.10.21,,
100,H,16.2,F,18.10.21,,
101,H,26.2,F,18.10.21,,
102,H,35.5,F,18.10.21,,
103,H,17.6,F,18.10.21,,
104,H,24,F,18.10.21,,
105,H,22.2,F,18.10.21,,
106,H,18.5,F,18.10.21,,
107,H,23,F,18.10.21,,
108,H,23.2,F,18.10.21,,
109,H,15.6,F,18.10.21,,
110,H,22.2,F,18.10.21,,
111,H,30.6,F,18.10.21,,
112,H,29.7,F,18.10.21,lots of brown leaves,
113,I,14.7,F,18.10.21,,
114,I,29.3,F,18.10.21,,
115,I,26.7,F,18.10.21,,
116,I,27.3,F,18.10.21,,
117,I,25.9,F,18.10.21,cca 20 leaves left,
118,I,32.1,F,18.10.21,,
119,I,24.2,F,18.10.21,,
120,I,27.6,F,18.10.21,,
121,I,35.9,F,18.10.21,,
122,I,22.9,F,18.10.21,,
123,I,22.1,F,18.10.21,,
124,I,25.8,F,18.10.21,,
125,I,25.1,F,18.10.21,,
126,I,31.4,F,18.10.21,,
127,J,20.9,F,18.10.21,,
128,J,25.3,F,18.10.21,,
129,J,34.8,F,18.10.21,,
130,J,21.1,F,18.10.21,,
131,J,23,F,18.10.21,,
132,J,24.6,F,18.10.21,,
133,J,29.6,F,18.10.21,,
134,J,24.2,F,18.10.21,,
135,J,19.5,F,18.10.21,,
136,J,25.6,F,18.10.21,,
137,J,13.7,F,18.10.21,,
138,J,13.4,F,18.10.21,,
139,J,29,F,18.10.21,,
140,J,8.7,F,18.10.21,,
141,K,18.9,F,18.10.21,,
142,K,26.8,F,18.10.21,,
143,K,23.3,F,18.10.21,,
144,K,19.7,F,18.10.21,,
145,K,20,F,18.10.21,,
146,K,22.8,F,18.10.21,big brown spots,
147,K,20.8,F,18.10.21,,
148,K,10.6,F,18.10.21,,
149,K,27.3,F,18.10.21,,
150,K,11.3,F,18.10.21,,
151,K,26,F,18.10.21,,
152,K,15.2,F,18.10.21,,
153,K,24.2,F,18.10.21,,
154,K,14.2,F,18.10.21,,
155,L,22.2,F,18.10.21,,
156,L,NA,T,18.10.21,,
157,L,22.2,F,18.10.21,,
158,L,27.6,F,18.10.21,,
159,L,21.3,F,18.10.21,,
160,L,19.8,F,18.10.21,,
161,L,14.3,F,18.10.21,,
162,L,35.6,F,18.10.21,,
163,L,25.2,F,18.10.21,,
164,L,8,F,18.10.21,,
165,L,24.7,F,18.10.21,,
166,L,29.7,F,18.10.21,,
167,L,19.8,F,18.10.21,,
168,L,34.2,F,18.10.21,,
169,M,14.8,F,18.10.21,,
170,M,14.8,F,18.10.21,,
171,M,11.2,F,18.10.21,,
172,M,16.9,F,18.10.21,,
173,M,22.3,F,18.10.21,,
174,M,22.1,F,18.10.21,,
175,M,19.9,F,18.10.21,,
176,M,14.3,F,18.10.21,,
177,M,17.4,F,18.10.21,,
178,M,4.9,F,18.10.21,,
179,M,22.2,F,18.10.21,,
180,M,24,F,18.10.21,,
181,M,18.2,F,18.10.21,,
182,M,16.9,F,18.10.21,,
183,N,38.4,F,18.10.21,,
184,N,NA,T,18.10.21,,
185,N,26.8,F,18.10.21,,
186,N,13.5,F,18.10.21,,
187,N,15.5,F,18.10.21,,
188,N,15.2,F,18.10.21,,
189,N,25.7,F,18.10.21,,
190,N,30.4,F,18.10.21,,
191,N,NA,T,18.10.21,,
192,N,12.7,F,18.10.21,,
193,N,24.8,F,18.10.21,,
194,N,33.9,F,18.10.21,,
195,N,13.5,F,18.10.21,,
196,N,22,F,18.10.21,,
197,O,28,F,18.10.21,,
198,O,28.5,F,18.10.21,,
199,O,20,F,18.10.21,,
200,O,27.7,F,18.10.21,,
201,O,NA,T,18.10.21,,
202,O,NA,T,18.10.21,,
203,O,22.4,F,18.10.21,,
204,O,11.7,F,18.10.21,,
205,O,NA,T,18.10.21,,
206,O,28.3,F,18.10.21,,
207,O,14.7,F,18.10.21,,
208,O,11.1,F,18.10.21,,
209,O,19,F,18.10.21,,
210,O,NA,T,18.10.21,,
211,P,11.1,F,18.10.21,,
212,P,11.1,F,18.10.21,,
213,P,14.6,F,18.10.21,,
214,P,15.6,F,18.10.21,,
215,P,9.2,F,18.10.21,,
216,P,21.8,F,18.10.21,,
217,P,14.7,F,18.10.21,,
218,P,19.8,F,18.10.21,,
219,P,19.8,F,18.10.21,,
220,P,20.8,F,18.10.21,,
221,P,NA,T,18.10.21,,
222,P,NA,T,18.10.21,,
223,P,14.5,F,18.10.21,,
224,P,11.6,F,18.10.21,,
1,A,24.3,F,27.10.21,cca 20 leaves left,
2,A,16.7,F,27.10.21,,
3,A,25.1,F,27.10.21,,
4,A,17.3,F,27.10.21,,
5,A,15,F,27.10.21,,
6,A,15.3,F,27.10.21,,
7,A,19.6,F,27.10.21,,
8,A,20.2,F,27.10.21,,
9,A,29.5,F,27.10.21,,
10,A,13.6,F,27.10.21,,
11,A,28.3,F,27.10.21,,
12,A,9.6,F,27.10.21,,
13,A,18.6,F,27.10.21,,
14,A,23.2,F,27.10.21,,
15,B,NA,T,27.10.21,,
16,B,NA,T,27.10.21,,
17,B,10.7,F,27.10.21,"ca. 20 leaves left, 10 brown",
18,B,11.4,F,27.10.21,,
19,B,8.4,F,27.10.21,,
20,B,22.6,F,27.10.21,,
21,B,17.6,F,27.10.21,,
22,B,NA,T,27.10.21,,
23,B,25,F,27.10.21,,
24,B,17.5,F,27.10.21,cca 15 leaves left,
25,B,18.3,F,27.10.21,,
26,B,13.8,F,27.10.21,"green, yellow, brown leaves mix",
27,B,NA,T,27.10.21,,
28,B,16.2,F,27.10.21,,
29,C,22.5,F,27.10.21,,
30,C,9.5,F,27.10.21,,
31,C,20.3,F,27.10.21,,
32,C,18.7,F,27.10.21,cca 10 leaves,
33,C,6.2,F,27.10.21,,
34,C,20.7,F,27.10.21,,
35,C,23.7,F,27.10.21,,
36,C,NA,T,27.10.21,,
37,C,11.2,F,27.10.21,,
38,C,NA,T,27.10.21,,
39,C,NA,T,27.10.21,,
40,C,34.6,F,27.10.21,,
41,C,NA,T,27.10.21,,
42,C,NA,T,27.10.21,,
43,D,15.3,F,27.10.21,dark dots,
44,D,NA,T,27.10.21,,
45,D,32,F,27.10.21,,
46,D,21.5,F,27.10.21,,
47,D,22.4,F,27.10.21,,
48,D,22,F,27.10.21,,
49,D,8.9,F,27.10.21,,
50,D,28.1,F,27.10.21,,
51,D,16.8,F,27.10.21,,
52,D,15.2,F,27.10.21,,
53,D,NA,T,27.10.21,,
54,D,23,F,27.10.21,,
55,D,22.7,F,27.10.21,,
56,D,27.5,F,27.10.21,,
57,E,28.9,F,27.10.21,,
58,E,25.1,F,27.10.21,,
59,E,19.4,F,27.10.21,,
60,E,26.8,F,27.10.21,,
61,E,29.5,F,27.10.21,,
62,E,NA,T,27.10.21,,
63,E,15.9,F,27.10.21,,
64,E,NA,T,27.10.21,,
65,E,21.8,F,27.10.21,,
66,E,29.7,F,27.10.21,,
67,E,22,F,27.10.21,,
68,E,27.5,F,27.10.21,,
69,E,24,F,27.10.21,,
70,E,26.5,F,27.10.21,,
71,F,12.5,F,27.10.21,cca 20 leaves left,
72,F,18.1,F,27.10.21,,
73,F,15.9,F,27.10.21,,
74,F,30.7,F,27.10.21,,
75,F,27.1,F,27.10.21,,
76,F,29.3,F,27.10.21,,
77,F,30.8,F,27.10.21,,
78,F,13.4,F,27.10.21,,
79,F,17.2,F,27.10.21,,
80,F,19.3,F,27.10.21,,
81,F,18.4,F,27.10.21,,
82,F,23.1,F,27.10.21,,
83,F,19.9,F,27.10.21,,
84,F,15.9,F,27.10.21,20 leaves left cca,
85,G,18.9,F,27.10.21,10 leaves left,
86,G,19.6,F,27.10.21,,
87,G,9.4,F,27.10.21,,
88,G,7.9,F,27.10.21,,
89,G,18,F,27.10.21,,
90,G,28.3,F,27.10.21,,
91,G,19.6,F,27.10.21,,
92,G,27.2,F,27.10.21,,
93,G,27.2,F,27.10.21,,
94,G,17.5,F,27.10.21,,
95,G,20.2,F,27.10.21,,
96,G,19.8,F,27.10.21,,
97,G,21.3,F,27.10.21,lots of brown spotted leaves,
98,G,29.2,F,27.10.21,,
99,H,NA,T,27.10.21,,
100,H,11.9,F,27.10.21,,
101,H,25.5,F,27.10.21,,
102,H,32.9,F,27.10.21,,
103,H,15.1,F,27.10.21,,
104,H,21.2,F,27.10.21,,
105,H,19.9,F,27.10.21,,
106,H,16.2,F,27.10.21,,
107,H,22.5,F,27.10.21,,
108,H,16.3,F,27.10.21,,
109,H,14.2,F,27.10.21,,
110,H,21,F,27.10.21,,
111,H,30.2,F,27.10.21,,
112,H,25.9,F,27.10.21,lots of brown leaves,
113,I,14.7,F,27.10.21,cca 15 leaves left,
114,I,23.2,F,27.10.21,,
115,I,24.2,F,27.10.21,,
116,I,23.9,F,27.10.21,,
117,I,24.7,F,27.10.21,cca 20 leaves left,
118,I,28.7,F,27.10.21,,
119,I,23.9,F,27.10.21,,
120,I,26.9,F,27.10.21,strange bulky leaves on top,
121,I,30.8,F,27.10.21,,
122,I,17.8,F,27.10.21,,
123,I,20,F,27.10.21,,
124,I,24,F,27.10.21,,
125,I,25.7,F,27.10.21,,
126,I,30,F,27.10.21,,
127,J,17.8,F,27.10.21,,
128,J,22.7,F,27.10.21,,
129,J,31,F,27.10.21,,
130,J,15.5,F,27.10.21,,
131,J,20.2,F,27.10.21,,
132,J,21.7,F,27.10.21,,
133,J,23.8,F,27.10.21,,
134,J,19.3,F,27.10.21,,
135,J,13.7,F,27.10.21,,
136,J,19.7,F,27.10.21,,
137,J,14.6,F,27.10.21,,
138,J,10.5,F,27.10.21,,
139,J,24.7,F,27.10.21,,
140,J,6.9,F,27.10.21,,
141,K,16.3,F,27.10.21,,
142,K,25.6,F,27.10.21,,
143,K,19,F,27.10.21,,
144,K,16.9,F,27.10.21,,
145,K,19.3,F,27.10.21,,
146,K,14.2,F,27.10.21,"almost all yellow, big brown spots",
147,K,17.8,F,27.10.21,,
148,K,8.9,F,27.10.21,,
149,K,24.9,F,27.10.21,,
150,K,7.5,F,27.10.21,,
151,K,27.6,F,27.10.21,,
152,K,15.4,F,27.10.21,,
153,K,19.9,F,27.10.21,,
154,K,12.5,F,27.10.21,,
155,L,21.6,F,27.10.21,,
156,L,NA,T,27.10.21,,
157,L,17.8,F,27.10.21,,
158,L,23.2,F,27.10.21,,
159,L,17.3,F,27.10.21,,
160,L,17,F,27.10.21,,
161,L,12.9,F,27.10.21,,
162,L,32.4,F,27.10.21,,
163,L,21.1,F,27.10.21,,
164,L,7.1,F,27.10.21,only cca 10 leaves left,
165,L,16.6,F,27.10.21,,
166,L,25.2,F,27.10.21,darkened leaves,
167,L,18.1,F,27.10.21,,
168,L,31.1,F,27.10.21,,
169,M,12,F,27.10.21,,
170,M,10.5,F,27.10.21,,
171,M,9.7,F,27.10.21,,
172,M,9,F,27.10.21,,
173,M,18.9,F,27.10.21,,
174,M,14.3,F,27.10.21,,
175,M,16.3,F,27.10.21,,
176,M,10.2,F,27.10.21,,
177,M,14.6,F,27.10.21,,
178,M,1.8,F,27.10.21,almost all brown,
179,M,17,F,27.10.21,,
180,M,23.5,F,27.10.21,,
181,M,9.7,F,27.10.21,,
182,M,14.2,F,27.10.21,,
183,N,37.2,F,27.10.21,,
184,N,NA,T,27.10.21,,
185,N,25.6,F,27.10.21,,
186,N,9.5,F,27.10.21,,
187,N,15.8,F,27.10.21,,
188,N,17.1,F,27.10.21,,
189,N,23.1,F,27.10.21,,
190,N,26.8,F,27.10.21,,
191,N,NA,T,27.10.21,,
192,N,5.1,F,27.10.21,,
193,N,22.2,F,27.10.21,,
194,N,26,F,27.10.21,,
195,N,9.7,F,27.10.21,,
196,N,15.8,F,27.10.21,,
197,O,28.3,F,27.10.21,,
198,O,26.2,F,27.10.21,,
199,O,19.7,F,27.10.21,,
200,O,25.3,F,27.10.21,,
201,O,NA,T,27.10.21,,
202,O,NA,T,27.10.21,,
203,O,19.7,F,27.10.21,,
204,O,7.9,F,27.10.21,,
205,O,NA,T,27.10.21,,
206,O,22.6,F,27.10.21,,
207,O,9.2,F,27.10.21,some brown leaves,
208,O,10.4,F,27.10.21,,
209,O,12.1,F,27.10.21,,
210,O,NA,T,27.10.21,,
211,P,7.9,F,27.10.21,,
212,P,9.5,F,27.10.21,,
213,P,10.8,F,27.10.21,,
214,P,10.2,F,27.10.21,,
215,P,8.2,F,27.10.21,,
216,P,22.6,F,27.10.21,,
217,P,13.5,F,27.10.21,brown spotts,
218,P,12.7,F,27.10.21,,
219,P,20,F,27.10.21,,
220,P,19.2,F,27.10.21,,
221,P,NA,T,27.10.21,,
222,P,NA,T,27.10.21,,
223,P,11.4,F,27.10.21,,
224,P,0,F,27.10.21,8 brown leaves left -> Senescence done,
1,A,16.6,F,04.11.21,cca 20 leaves left,
2,A,3.8,F,04.11.21,,
3,A,22.1,F,04.11.21,,
4,A,14.2,F,04.11.21,,
5,A,9.4,F,04.11.21,,
6,A,6.8,F,04.11.21,,
7,A,9.5,F,04.11.21,,
8,A,14.4,F,04.11.21,,
9,A,24.5,F,04.11.21,,
10,A,13,F,04.11.21,,
11,A,17.5,F,04.11.21,,
12,A,3.9,F,04.11.21,,
13,A,15.3,F,04.11.21,,
14,A,16.8,F,04.11.21,,
15,B,NA,T,04.11.21,,
16,B,NA,T,04.11.21,,
17,B,0,F,04.11.21,"ca. 20 leaves left, 10 brown",
18,B,3.6,F,04.11.21,ca 10 leaves left,
19,B,5.1,F,04.11.21,,
20,B,21.9,F,04.11.21,,
21,B,9.9,F,04.11.21,,
22,B,NA,T,04.11.21,,
23,B,19.9,F,04.11.21,,
24,B,7.1,F,04.11.21,cca 10 leaves left,
25,B,13.3,F,04.11.21,,
26,B,11.6,F,04.11.21,"green, yellow, brown leaves mix",
27,B,NA,T,04.11.21,,
28,B,17.7,F,04.11.21,,
29,C,20.2,F,04.11.21,,
30,C,2.1,F,04.11.21,,
31,C,15,F,04.11.21,,
32,C,10.2,F,04.11.21,cca 10 leaves,
33,C,3.2,F,04.11.21,,
34,C,17.5,F,04.11.21,,
35,C,16.9,F,04.11.21,,
36,C,NA,T,04.11.21,,
37,C,7.7,F,04.11.21,,
38,C,NA,T,04.11.21,,
39,C,NA,T,04.11.21,,
40,C,28.9,F,04.11.21,,
41,C,NA,T,04.11.21,,
42,C,NA,T,04.11.21,,
43,D,7.9,F,04.11.21,dark dots,
44,D,NA,T,04.11.21,,
45,D,27.3,F,04.11.21,,
46,D,13.6,F,04.11.21,,
47,D,14.4,F,04.11.21,,
48,D,21.7,F,04.11.21,,
49,D,4.2,F,04.11.21,,
50,D,22.5,F,04.11.21,,
51,D,13.1,F,04.11.21,,
52,D,8,F,04.11.21,,
53,D,NA,T,04.11.21,,
54,D,14.3,F,04.11.21,,
55,D,19.4,F,04.11.21,,
56,D,17.2,F,04.11.21,,
57,E,19,F,04.11.21,,
58,E,21.8,F,04.11.21,,
59,E,16.1,F,04.11.21,,
60,E,15.7,F,04.11.21,,
61,E,24.6,F,04.11.21,darkening of leaves,
62,E,NA,T,04.11.21,,
63,E,9.5,F,04.11.21,,
64,E,NA,T,04.11.21,,
65,E,NA,F,04.11.21,,
66,E,24.7,F,04.11.21,,
67,E,23.1,F,04.11.21,,
68,E,27.8,F,04.11.21,,
69,E,23.1,F,04.11.21,,
70,E,23.9,F,04.11.21,,
71,F,6.6,F,04.11.21,cca 20 leaves left,
72,F,7.5,F,04.11.21,,
73,F,5.9,F,04.11.21,,
74,F,26.1,F,04.11.21,,
75,F,19.3,F,04.11.21,,
76,F,23.8,F,04.11.21,,
77,F,19.5,F,04.11.21,,
78,F,6.8,F,04.11.21,,
79,F,12.7,F,04.11.21,,
80,F,13.6,F,04.11.21,,
81,F,15.6,F,04.11.21,,
82,F,25,F,04.11.21,,
83,F,9.6,F,04.11.21,,
84,F,15.5,F,04.11.21,20 leaves left cca,
85,G,10.5,F,04.11.21,10 leaves left,
86,G,17.8,F,04.11.21,,
87,G,0,F,04.11.21,,
88,G,4.2,F,04.11.21,,
89,G,17,F,04.11.21,,
90,G,18.7,F,04.11.21,,
91,G,16.1,F,04.11.21,,
92,G,22.3,F,04.11.21,,
93,G,22,F,04.11.21,,
94,G,10.5,F,04.11.21,,
95,G,10.2,F,04.11.21,,
96,G,10,F,04.11.21,,
97,G,15.2,F,04.11.21,lots of brown spotted leaves,
98,G,21.4,F,04.11.21,,
99,H,NA,T,04.11.21,,
100,H,9.5,F,04.11.21,,
101,H,18.5,F,04.11.21,,
102,H,29,F,04.11.21,,
103,H,9.2,F,04.11.21,,
104,H,13.2,F,04.11.21,,
105,H,14.2,F,04.11.21,,
106,H,12.2,F,04.11.21,,
107,H,18.3,F,04.11.21,,
108,H,11.2,F,04.11.21,,
109,H,7,F,04.11.21,,
110,H,16.3,F,04.11.21,,
111,H,20.3,F,04.11.21,,
112,H,15.2,F,04.11.21,lots of brown leaves,
113,I,10.7,F,04.11.21,cca 15 leaves left,
114,I,24.8,F,04.11.21,,
115,I,23.9,F,04.11.21,,
116,I,20,F,04.11.21,,
117,I,23.3,F,04.11.21,cca 20 leaves left,
118,I,21,F,04.11.21,,
119,I,22.9,F,04.11.21,,
120,I,23.6,F,04.11.21,"strange bulky leaves on top, still green",
121,I,31.6,F,04.11.21,,
122,I,15.4,F,04.11.21,,
123,I,16.7,F,04.11.21,,
124,I,22.9,F,04.11.21,,
125,I,21,F,04.11.21,,
126,I,27.2,F,04.11.21,,
127,J,8.5,F,04.11.21,,
128,J,21.2,F,04.11.21,,
129,J,26.6,F,04.11.21,,
130,J,14.1,F,04.11.21,,
131,J,16.3,F,04.11.21,,
132,J,16.2,F,04.11.21,,
133,J,22.9,F,04.11.21,,
134,J,10.6,F,04.11.21,,
135,J,9.5,F,04.11.21,,
136,J,9.7,F,04.11.21,,
137,J,10.4,F,04.11.21,,
138,J,5.9,F,04.11.21,,
139,J,27.3,F,04.11.21,,
140,J,4.1,F,04.11.21,10 leaves left,
141,K,10.6,F,04.11.21,,
142,K,20.4,F,04.11.21,,
143,K,12.2,F,04.11.21,ca 20 leaves left,
144,K,11.6,F,04.11.21,,
145,K,14.8,F,04.11.21,,
146,K,10,F,04.11.21,"almost all brown, big brown spots",
147,K,6.4,F,04.11.21,,
148,K,3.8,F,04.11.21,,
149,K,16.4,F,04.11.21,,
150,K,5.5,F,04.11.21,,
151,K,22.1,F,04.11.21,,
152,K,9.8,F,04.11.21,,
153,K,16.1,F,04.11.21,,
154,K,9,F,04.11.21,,
155,L,15.4,F,04.11.21,,
156,L,NA,T,04.11.21,,
157,L,15,F,04.11.21,,
158,L,18.2,F,04.11.21,,
159,L,14,F,04.11.21,,
160,L,13.7,F,04.11.21,,
161,L,7.3,F,04.11.21,,
162,L,26.2,F,04.11.21,,
163,L,17.6,F,04.11.21,,
164,L,4.8,F,04.11.21,only cca 10 leaves left,
165,L,15.2,F,04.11.21,,
166,L,23.3,F,04.11.21,darkened leaves,
167,L,17.3,F,04.11.21,,
168,L,24.8,F,04.11.21,,
169,M,3.9,F,04.11.21,,
170,M,5.2,F,04.11.21,,
171,M,8.7,F,04.11.21,,
172,M,4.1,F,04.11.21,,
173,M,9,F,04.11.21,,
174,M,9.7,F,04.11.21,,
175,M,12.9,F,04.11.21,,
176,M,4.6,F,04.11.21,,
177,M,7.2,F,04.11.21,,
178,M,0,F,04.11.21,almost all brown,
179,M,11.8,F,04.11.21,,
180,M,19.3,F,04.11.21,,
181,M,5.3,F,04.11.21,,
182,M,13,F,04.11.21,,
183,N,31.8,F,04.11.21,,
184,N,NA,T,04.11.21,,
185,N,15.7,F,04.11.21,,
186,N,6.5,F,04.11.21,,
187,N,12.5,F,04.11.21,,
188,N,8.9,F,04.11.21,,
189,N,13,F,04.11.21,,
190,N,26,F,04.11.21,,
191,N,NA,T,04.11.21,,
192,N,5,F,04.11.21,cca 20 leaves left,
193,N,17.4,F,04.11.21,,
194,N,18.3,F,04.11.21,,
195,N,5.7,F,04.11.21,,
196,N,19.1,F,04.11.21,,
197,O,19.7,F,04.11.21,,
198,O,22.5,F,04.11.21,,
199,O,13.8,F,04.11.21,,
200,O,16.1,F,04.11.21,,
201,O,NA,T,04.11.21,,
202,O,NA,T,04.11.21,,
203,O,13.6,F,04.11.21,,
204,O,7.4,F,04.11.21,,
205,O,NA,T,04.11.21,,
206,O,19.4,F,04.11.21,,
207,O,4.3,F,04.11.21,some brown leaves,
208,O,6.5,F,04.11.21,,
209,O,13.7,F,04.11.21,,
210,O,NA,T,04.11.21,,
211,P,4.1,F,04.11.21,,
212,P,4,F,04.11.21,,
213,P,7.2,F,04.11.21,,
214,P,9,F,04.11.21,,
215,P,7.7,F,04.11.21,,
216,P,17,F,04.11.21,,
217,P,9.4,F,04.11.21,brown spotts,
218,P,5.3,F,04.11.21,,
219,P,11.7,F,04.11.21,,
220,P,11.9,F,04.11.21,,
221,P,NA,T,04.11.21,,
222,P,NA,T,04.11.21,,
223,P,4.1,F,04.11.21,,
224,P,0,F,04.11.21,8 brown leaves left -> Senescence done,
1,A,7.9,F,11.11.21,cca 20 leaves left,
2,A,0,F,11.11.21,,
3,A,9,F,11.11.21,,
4,A,7,F,11.11.21,,
5,A,2.4,F,11.11.21,,
6,A,4.7,F,11.11.21,,
7,A,3.4,F,11.11.21,,
8,A,8.7,F,11.11.21,,
9,A,17.1,F,11.11.21,,
10,A,2.3,F,11.11.21,,
11,A,11.6,F,11.11.21,,
12,A,3.7,F,11.11.21,,
13,A,12.4,F,11.11.21,,
14,A,10.9,F,11.11.21,,
15,B,NA,T,11.11.21,,
16,B,NA,T,11.11.21,,
17,B,0,F,11.11.21,"ca. 20 leaves left, 10 brown",
18,B,0,F,11.11.21,ca 10 leaves left,
19,B,0,F,11.11.21,,
20,B,15.6,F,11.11.21,,
21,B,0,F,11.11.21,,
